satno,cosparId,name,objectClass,mass_kg,xSectAvg_m2,radius_m,shape,found
57080,2023-088AJ,Starlink 6243,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57081,2023-088AK,Starlink 6184,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57082,2023-088AL,Starlink 6248,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57083,2023-088AM,Starlink 6253,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57084,2023-088AN,Starlink 6240,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57085,2023-088AP,Starlink 6232,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57086,2023-088AQ,Starlink 6247,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57087,2023-088AR,Starlink 6251,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
56960,2023-084AE,Orbiter SN3,Payload,223.0,0.5831634500123276,0.430844,Oct Cyl,1
56995,2023-084BX,EPIC Hyper-2,Payload,10.0,0.09240000000000001,0.171499,Box + 2 Pan,1
56996,2023-084BY,Kelpie-2,Payload,4.0,0.035,0.10555,Box,1
56954,2023-084Y,HotSat-1,Payload,130.0,0.625,0.446031,Box + Cone + 1 Pan,1
57166,2023-091A,Meteor-M 2-3,Payload,2879.0,26.743821323794833,2.917674,Cyl + 2 Pan,1
57116,2023-090R,Starlink 6129,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57117,2023-090S,Starlink 6148,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57119,2023-090U,Starlink 6150,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57120,2023-090V,Starlink 6147,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57121,2023-090W,Starlink 6152,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57122,2023-090X,Starlink 6149,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57123,2023-090Y,Starlink 6154,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57124,2023-090Z,Starlink 6146,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57125,2023-090AA,Starlink 6100,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57126,2023-090AB,Starlink 6167,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57127,2023-090AC,Starlink 6165,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57128,2023-090AD,Starlink 6163,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57129,2023-090AE,Starlink 6170,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57130,2023-090AF,Starlink 6172,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57131,2023-090AG,Starlink 6162,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57132,2023-090AH,Starlink 6128,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57133,2023-090AJ,Starlink 6143,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57134,2023-090AK,Starlink 6133,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57135,2023-090AL,Starlink 6127,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57136,2023-090AM,Starlink 6112,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57137,2023-090AN,Starlink 5347,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57138,2023-090AP,Starlink 5336,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57139,2023-090AQ,Starlink 5355,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57141,2023-090AS,Starlink 5357,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57142,2023-090AT,Starlink 5361,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57143,2023-090AU,Starlink 5358,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57144,2023-090AV,Starlink 5150,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57145,2023-090AW,Starlink 5768,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57146,2023-090AX,Starlink 5791,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57147,2023-090AY,Starlink 5765,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57148,2023-090AZ,Starlink 5788,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57149,2023-090BA,Starlink 5778,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57150,2023-090BB,Starlink 5780,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57151,2023-090BC,Starlink 5776,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57152,2023-090BD,Starlink 6164,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57153,2023-090BE,Starlink 5879,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57154,2023-090BF,Starlink 6106,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57155,2023-090BG,Starlink 6108,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57156,2023-090BH,Starlink 6137,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57197,2023-091AH,A-SEANSAT-PG1,Payload,10.0,0.08,0.159577,Box,1
57218,2023-094A,Starlink 5525,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57219,2023-094B,Starlink 5520,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57220,2023-094C,Starlink 5880,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57222,2023-094E,Starlink 5870,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57223,2023-094F,Starlink 5519,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57224,2023-094G,Starlink 5983,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57225,2023-094H,Starlink 6294,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57226,2023-094J,Starlink 6350,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57227,2023-094K,Starlink 5996,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57228,2023-094L,Starlink 6230,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57229,2023-094M,Starlink 6233,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57230,2023-094N,Starlink 6250,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57231,2023-094P,Starlink 5840,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57232,2023-094Q,Starlink 5872,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57233,2023-094R,Starlink 5866,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57234,2023-094S,Starlink 6368,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57235,2023-094T,Starlink 6360,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57236,2023-094U,Starlink 6315,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57237,2023-094V,Starlink 6365,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57238,2023-094W,Starlink 6334,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57239,2023-094X,Starlink 6330,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57240,2023-094Y,Starlink 6351,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57241,2023-094Z,Starlink 6349,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57242,2023-094AA,Starlink 6306,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57243,2023-094AB,Starlink 6346,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57244,2023-094AC,Starlink 5610,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57245,2023-094AD,Starlink 5587,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57246,2023-094AE,Starlink 5049,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57247,2023-094AF,Starlink 5039,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57248,2023-094AG,Starlink 5514,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57249,2023-094AH,Starlink 5517,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57250,2023-094AJ,Starlink 5488,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57251,2023-094AK,Starlink 5513,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57252,2023-094AL,Starlink 5511,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57253,2023-094AM,Starlink 5516,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57254,2023-094AN,Starlink 5490,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57255,2023-094AP,Starlink 5481,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57256,2023-094AQ,Starlink 5512,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57257,2023-094AR,Starlink 5503,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57258,2023-094AS,Starlink 5476,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57260,2023-094AU,Starlink 5026,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57261,2023-094AV,Starlink 5485,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57262,2023-094AW,Starlink 5504,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57263,2023-094AX,Starlink 5509,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57264,2023-094AY,Starlink 5858,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57290,2023-096A,Starlink 30198,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57291,2023-096B,Starlink 30239,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57294,2023-096E,Starlink 30235,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57300,2023-096L,Starlink 30236,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57301,2023-096M,Starlink 30201,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57302,2023-096N,Starlink 30233,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57310,2023-096W,Starlink 30184,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57328,2023-099A,Starlink 6290,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57329,2023-099B,Starlink 6138,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57330,2023-099C,Starlink 6212,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57331,2023-099D,Starlink 6234,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57332,2023-099E,Starlink 5831,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57333,2023-099F,Starlink 5585,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57209,2023-092A,Euclid,Payload,1921.0,18.755000000000003,2.443338,Box + Cyl,1
57386,2023-100A,Starling 4,Payload,12.0,0.09806666666666668,0.176679,Box + 2 Pan,1
57387,2023-100B,Starling 2,Payload,12.0,0.09806666666666668,0.176679,Box + 2 Pan,1
57388,2023-100C,Starling 1,Payload,12.0,0.09806666666666668,0.176679,Box + 2 Pan,1
57389,2023-100D,Starling 3,Payload,12.0,0.09806666666666668,0.176679,Box + 2 Pan,1
57390,2023-100E,Lemur-2-Mano,Payload,4.6,0.053533333333333336,0.130538,Box + 2 Pan,1
57391,2023-100F,Lemur-2-Deverill-M-T,Payload,4.6,0.053533333333333336,0.130538,Box + 2 Pan,1
57392,2023-100G,Telesat LEO 3,Payload,30.0,0.2799333333333333,0.298506,Box + 2 Pan,1
57399,2023-101A,Tianmu-1 07,Payload,50.0,2.0,0.797885,Box,1
57400,2023-101B,Tianmu-1 08,Payload,50.0,2.0,0.797885,Box,1
57401,2023-101C,Tianmu-1 09,Payload,50.0,2.0,0.797885,Box,1
57402,2023-101D,Tianmu-1 10,Payload,50.0,2.0,0.797885,Box,1
57422,2023-103B,Qiankun-1,Payload,200.0,0.875,0.527751,Box,1
57344,2023-099S,Starlink 6380,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57345,2023-099T,Starlink 6373,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57346,2023-099U,Starlink 6359,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57347,2023-099V,Starlink 6378,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57348,2023-099W,Starlink 6372,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57349,2023-099X,Starlink 6376,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57350,2023-099Y,Starlink 6362,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57351,2023-099Z,Starlink 6331,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57352,2023-099AA,Starlink 6297,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57353,2023-099AB,Starlink 6324,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57354,2023-099AC,Starlink 6293,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57355,2023-099AD,Starlink 6276,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57356,2023-099AE,Starlink 6355,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57357,2023-099AF,Starlink 5600,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57358,2023-099AG,Starlink 6299,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57359,2023-099AH,Starlink 6347,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57360,2023-099AJ,Starlink 6348,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57361,2023-099AK,Starlink 6340,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57362,2023-099AL,Starlink 6343,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57363,2023-099AM,Starlink 6356,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57364,2023-099AN,Starlink 6338,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57365,2023-099AP,Starlink 5007,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57366,2023-099AQ,Starlink 6174,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57367,2023-099AR,Starlink 6215,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57368,2023-099AS,Starlink 6218,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57369,2023-099AT,Starlink 6168,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57370,2023-099AU,Starlink 5353,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57371,2023-099AV,Starlink 6032,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57372,2023-099AW,Starlink 5975,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57373,2023-099AX,Starlink 6370,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57374,2023-099AY,Starlink 6369,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57375,2023-099AZ,Starlink 6363,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57376,2023-099BA,Starlink 6367,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57377,2023-099BB,Starlink 6358,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57378,2023-099BC,Starlink 6364,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57379,2023-099BD,Starlink 6361,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57380,2023-099BE,Starlink 6366,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57381,2023-099BF,Starlink 6371,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57334,2023-099G,Starlink 5589,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57335,2023-099H,Starlink 6316,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57336,2023-099J,Starlink 6320,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57337,2023-099K,Starlink 6322,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57338,2023-099L,Starlink 6374,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57339,2023-099M,Starlink 6332,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57340,2023-099N,Starlink 6321,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57341,2023-099P,Starlink 6377,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57342,2023-099Q,Starlink 6375,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57343,2023-099R,Starlink 6379,Payload,305.0,11.087466666666666,1.87863,Box + 1 Pan,1
57408,2023-102E,Starlink 30205,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57409,2023-102F,Starlink 30222,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57410,2023-102G,Starlink 30172,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57411,2023-102H,Starlink 30214,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57412,2023-102J,Starlink 30182,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57413,2023-102K,Starlink 30191,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57414,2023-102L,Starlink 30193,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57415,2023-102M,Starlink 30208,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57416,2023-102N,Starlink 30224,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57417,2023-102P,Starlink 30043,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57418,2023-102Q,Starlink 30221,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57452,2023-106A,Yaogan Weixing 36-05-01,Payload,300.0,11.063333333333333,1.876584,Box + 2 Pan,1
57454,2023-106C,Yaogan Weixing 36-05-02,Payload,300.0,11.063333333333333,1.876584,Box + 2 Pan,1
57456,2023-106E,Yaogan Weixing 36-05-03,Payload,300.0,11.063333333333333,1.876584,Box + 2 Pan,1
57404,2023-102A,Starlink 30240,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57406,2023-102C,Starlink 30195,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57407,2023-102D,Starlink 30207,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57432,2023-105C,Starlink 30188,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57433,2023-105D,Starlink 30105,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57434,2023-105E,Starlink 30102,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57438,2023-105J,Starlink 30158,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57441,2023-105M,Starlink 30160,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57442,2023-105N,Starlink 30146,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57443,2023-105P,Starlink 30197,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57444,2023-105Q,Starlink 30181,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57445,2023-105R,Starlink 30215,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57446,2023-105S,Starlink 30162,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57447,2023-105T,Starlink 30178,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57448,2023-105U,Starlink 30196,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57449,2023-105V,Starlink 30225,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57450,2023-105W,Starlink 30217,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57451,2023-105X,Starlink 30216,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57457,2023-107A,Starlink 30165,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57458,2023-107B,Starlink 30140,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57460,2023-107D,Starlink 30077,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57461,2023-107E,Starlink 30229,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57462,2023-107F,Starlink 30088,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57465,2023-107J,Starlink 30116,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57467,2023-107L,Starlink 30092,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57393,2023-100H,Electron kick stage (Electron (Curie)),Rocket Body,55.0,0.76,0.491849,Trunc Cone,1
57472,2023-107R,Starlink 30204,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57475,2023-107U,Starlink 30155,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57476,2023-107V,Starlink 30161,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57477,2023-107W,Starlink 30176,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57490,2023-111A,Feng Yun 3F,Payload,2450.0,15.104000000000001,2.192659,Box + 2 Pan,1
57468,2023-107M,Starlink 30039,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57469,2023-107N,Starlink 30171,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57470,2023-107P,Starlink 30186,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57519,2023-116A,Huan Jing 2F,Payload,510.0,2.715333333333333,0.929687,Box + 2 Pan,1
57629,2023-121D,HEAD-3D,Payload,40.0,0.2230666666666667,0.266466,Box + 2 Pan,1
57626,2023-121A,HEAD-3A,Payload,40.0,0.2230666666666667,0.266466,Box + 2 Pan,1
57627,2023-121B,HEAD-3B,Payload,40.0,0.2230666666666667,0.266466,Box + 2 Pan,1
57628,2023-121C,HEAD-3C,Payload,40.0,0.2230666666666667,0.266466,Box + 2 Pan,1
57630,2023-121E,HEAD-3E,Payload,40.0,0.2230666666666667,0.266466,Box + 2 Pan,1
57495,2023-113A,Starlink 30154,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57496,2023-113B,Starlink 30145,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57497,2023-113C,Starlink 30226,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57498,2023-113D,Starlink 30203,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57499,2023-113E,Starlink 30169,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57500,2023-113F,Starlink 30164,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57501,2023-113G,Starlink 30072,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57503,2023-113J,Starlink 30230,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57504,2023-113K,Starlink 30213,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57505,2023-113L,Starlink 30227,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57506,2023-113M,Starlink 30212,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57507,2023-113N,Starlink 30219,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57508,2023-113P,Starlink 30074,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57509,2023-113Q,Starlink 30082,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57510,2023-113R,Starlink 30153,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57511,2023-113S,Starlink 30147,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57512,2023-113T,Starlink 30157,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57513,2023-113U,Starlink 30168,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57514,2023-113V,Starlink 30231,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57515,2023-113X,Starlink 30081,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57521,2023-115A,Starlink 30259,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57522,2023-115B,Starlink 30256,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57523,2023-115C,Starlink 30261,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57524,2023-115D,Starlink 30260,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57525,2023-115E,Starlink 30253,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57526,2023-115F,Starlink 30257,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57527,2023-115G,Starlink 30250,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57528,2023-115H,Starlink 30269,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57529,2023-115J,Starlink 30266,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57530,2023-115K,Starlink 30270,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57531,2023-115L,Starlink 30268,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57532,2023-115M,Starlink 30251,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57533,2023-115N,Starlink 30254,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57534,2023-115P,Starlink 30264,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57654,2023-123A,Gaofen 12-04,Payload,3000.0,10.846,1.858061,Box + 3 Pan,1
57602,2023-119A,Starlink 30166,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57603,2023-119B,Starlink 30223,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57604,2023-119C,Starlink 30218,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57605,2023-119D,Starlink 30138,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57606,2023-119E,Starlink 30255,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57607,2023-119F,Starlink 30252,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57608,2023-119G,Starlink 30258,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57609,2023-119H,Starlink 30174,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57610,2023-119J,Starlink 30248,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57611,2023-119K,Starlink 30052,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57612,2023-119L,Starlink 30245,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57613,2023-119M,Starlink 30041,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57614,2023-119N,Starlink 30244,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57615,2023-119P,Starlink 30246,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
57616,2023-119Q,Starlink 30075,Payload,730.0,33.88386666666666,3.284139,Box + 2 Pan,1
